scorer,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice
labeled-data\Pil06_cropped\img037c7.png,176.36795252225534,90.80061572700282,153.61424332344228,192.24423590504443,228.511869436202,141.9964614243322,223.771513353116,295.58399851632043,274.019287833828,154.321387240356,289.18842729970356,302.2204970326409,311.94213649851645,147.6848887240355,334.69584569732956,273.7783605341246,341.33234421365,125.87925074183966,379.25519287833845,210.25758902077143,6.6632047477745004,97.43711424332332,49.32640949554906,172.334740356083,,,,,,,,,,,,,,,,
labeled-data\Pil06_cropped\img037c8.png,128.36795252225534,119.80061572700282,105.61424332344228,221.24423590504443,180.511869436202,170.9964614243322,175.771513353116,324.58399851632043,226.019287833828,183.321387240356,241.18842729970356,331.2204970326409,263.94213649851645,176.6848887240355,286.69584569732956,302.7783605341246,293.33234421365,154.87925074183966,331.25519287833845,239.25758902077143,,,1.3264094955490577,201.334740356083,,,,,,,,,,,,,,,,
labeled-data\Pil06_cropped\img037c9.png,,,,,,,,,,,,,,,,,,,,,332.6632047477745,121.43711424332332,375.32640949554906,196.334740356083,277.6750741839763,202.9712388724035,290.0,326.2204970326409,225.53115727002967,199.1789540059346,216.05044510385756,336.6492804154302,188.5563798219584,183.06174332344204,155.373887240356,303.4667878338278,157.27002967359044,156.51574925816016,98.48961424332333,226.67301928783377
labeled-data\Pil06_cropped\img062c0.png,198.36795252225534,89.43711424332332,171.8219584569734,185.19230712166166,251.4599406528191,151.0617433234421,244.82344213649867,289.4801409495549,298.8635014836798,157.6982418397625,309.2922848664691,295.1685682492581,335.8382789317509,146.321387240356,356.69584569732956,266.72643175074177,364.28041543026734,122.61960682492571,399.35905044510423,203.20566023738866,24.870919881305667,104.60625370919871,71.32640949554906,182.34809347181,,,,,,,,,,,,,,,,
labeled-data\Pil06_cropped\img062c1.png,100.36795252225534,104.43711424332332,73.82195845697339,200.19230712166166,153.4599406528191,166.0617433234421,146.82344213649867,304.4801409495549,200.86350148367978,172.6982418397625,211.29228486646912,310.1685682492581,237.8382789317509,161.321387240356,258.69584569732956,281.72643175074177,266.28041543026734,137.6196068249257,301.35905044510423,218.20566023738866,,,,,,,,,,,,,,,,,,,,
labeled-data\Pil06_cropped\img062c2.png,,,,,,,,,,,,,,,,,,,,,305.87091988130567,155.6062537091987,352.32640949554906,233.34809347181,253.72700296735906,217.23088278931743,275.53264094955495,341.4282121661721,197.7908011869436,220.07509643916904,184.51780415430267,356.59735163204743,163.660237388724,210.59438427299693,131.42581602373883,326.2590727002967,130.4777448071216,183.10031899109782,73.59347181008894,247.56916172106816
labeled-data\Pil06_cropped\img062c3.png,83.36795252225534,111.43711424332332,56.82195845697339,207.19230712166166,136.4599406528191,173.0617433234421,129.82344213649867,311.4801409495549,183.86350148367978,179.6982418397625,194.29228486646912,317.1685682492581,220.8382789317509,168.321387240356,241.69584569732956,288.72643175074177,249.28041543026734,144.6196068249257,284.35905044510423,225.20566023738866,,,,,,,,,,,,,,,,,,,,
labeled-data\Pil06_cropped\img062c4.png,200.36795252225534,99.43711424332332,173.8219584569734,195.19230712166166,253.4599406528191,161.0617433234421,246.82344213649867,299.4801409495549,300.8635014836798,167.6982418397625,311.2922848664691,305.1685682492581,337.8382789317509,156.321387240356,358.69584569732956,276.72643175074177,366.28041543026734,132.6196068249257,,,26.870919881305667,114.60625370919871,73.32640949554906,192.34809347181,,,,,,,,,,,,,,,,
labeled-data\Pil06_cropped\img062c5.png,324.36795252225534,68.43711424332332,297.8219584569734,164.19230712166166,377.4599406528191,130.0617433234421,370.82344213649867,268.4801409495549,,,,,,,,,,,,,150.87091988130567,83.60625370919871,197.32640949554906,161.34809347181,98.72700296735906,145.23088278931743,120.53264094955495,269.4282121661721,42.79080118694361,148.07509643916904,29.517804154302667,284.59735163204743,8.660237388724,138.59438427299693,,,,,,
labeled-data\Pil06_cropped\img062c6.png,261.36795252225534,115.43711424332332,234.8219584569734,211.19230712166166,314.4599406528191,177.0617433234421,307.82344213649867,315.4801409495549,361.8635014836798,183.6982418397625,372.2922848664691,321.1685682492581,398.8382789317509,172.321387240356,,,,,,,87.87091988130567,130.6062537091987,134.32640949554906,208.34809347181,35.727002967359056,192.23088278931743,57.532640949554946,316.4282121661721,,,,,,,,,,,,
labeled-data\Pil06_cropped\img062c7.png,,,393.8219584569734,187.19230712166166,,,,,,,,,,,,,,,,,246.87091988130567,106.60625370919871,293.32640949554906,184.34809347181,194.72700296735906,168.23088278931743,216.53264094955495,292.4282121661721,138.7908011869436,171.07509643916904,125.51780415430267,307.59735163204743,104.660237388724,161.59438427299693,72.42581602373883,277.2590727002967,71.47774480712161,134.10031899109782,14.593471810088943,198.56916172106816
labeled-data\Pil06_cropped\img062c8.png,306.36795252225534,93.43711424332332,279.8219584569734,189.19230712166166,359.4599406528191,155.0617433234421,352.82344213649867,293.4801409495549,,,,,,,,,,,,,132.87091988130567,108.60625370919871,179.32640949554906,186.34809347181,80.72700296735906,170.23088278931743,102.53264094955495,294.4282121661721,24.79080118694361,173.07509643916904,11.517804154302667,309.59735163204743,,,,,,,,
labeled-data\Pil06_cropped\img062c9.png,,,,,,,,,,,,,,,,,,,,,348.87091988130567,92.60625370919871,395.32640949554906,170.34809347181,296.72700296735906,154.23088278931743,318.53264094955495,278.4282121661721,240.7908011869436,157.07509643916904,227.51780415430267,293.59735163204743,206.660237388724,147.59438427299693,174.42581602373883,263.2590727002967,173.4777448071216,120.10031899109782,116.59347181008894,184.56916172106816
labeled-data\Pil06_cropped\img101c0.png,363.679525222552,115.38518545994054,338.0816023738874,215.88073442136488,,,,,,,,,,,,,,,,,193.02670623145406,126.76204005934704,239.4821958456974,211.14037833827882,136.1424332344214,182.6982418397625,162.68842729970328,314.4801409495549,85.89465875370917,177.9578857566765,51.764094955489554,317.3243545994065,47.97181008902072,165.6329599406527,,,24.270029673590443,151.41189169139454,,
labeled-data\Pil06_cropped\img101c1.png,85.679525222552,104.38518545994054,60.08160237388739,204.88073442136488,139.71958456973312,169.8020994065281,136.87537091988156,307.27242581602366,187.12314540059378,167.90595697329366,203.24035608308623,312.960853115727,221.25370919881334,149.8926038575666,253.48813056379845,276.93414688427293,249.69584569732956,133.7753931750741,287.618694362018,222.89408753709193,,,,,,,,,,,,,,,,,,,,
labeled-data\Pil06_cropped\img101c2.png,80.679525222552,75.38518545994054,55.08160237388739,175.88073442136488,134.71958456973312,140.8020994065281,131.87537091988156,278.27242581602366,182.12314540059378,138.90595697329366,198.24035608308623,283.960853115727,216.25370919881334,120.8926038575666,248.48813056379845,247.93414688427293,244.69584569732956,104.7753931750741,282.618694362018,193.89408753709193,,,,,,,,,,,,,,,,,,,,
labeled-data\Pil06_cropped\img101c3.png,379.679525222552,103.38518545994054,354.0816023738874,203.88073442136488,,,,,,,,,,,,,,,,,209.02670623145406,114.76204005934704,255.4821958456974,199.14037833827882,152.1424332344214,170.6982418397625,178.68842729970328,302.4801409495549,101.89465875370917,165.9578857566765,67.76409495548955,305.3243545994065,63.97181008902072,153.6329599406527,,,40.27002967359044,139.41189169139454,,
labeled-data\Pil06_cropped\img101c4.png,332.679525222552,75.38518545994054,307.0816023738874,175.88073442136488,386.7195845697331,140.8020994065281,383.87537091988156,278.27242581602366,,,,,,,,,,,,,162.02670623145406,86.76204005934704,208.4821958456974,171.14037833827882,105.14243323442139,142.6982418397625,131.68842729970328,274.4801409495549,54.894658753709166,137.9578857566765,20.764094955489554,277.3243545994065,16.97181008902072,125.63295994065271,,,,,,
labeled-data\Pil06_cropped\img101c5.png,343.679525222552,81.38518545994054,318.0816023738874,181.88073442136488,397.7195845697331,146.8020994065281,394.87537091988156,284.27242581602366,,,,,,,,,,,,,173.02670623145406,92.76204005934704,219.4821958456974,177.14037833827882,116.14243323442139,148.6982418397625,142.68842729970328,280.4801409495549,65.89465875370917,143.9578857566765,31.764094955489554,283.3243545994065,27.97181008902072,131.6329599406527,,,4.270029673590443,117.41189169139454,,
labeled-data\Pil06_cropped\img101c6.png,134.679525222552,116.38518545994054,109.08160237388739,216.88073442136488,188.71958456973312,181.8020994065281,185.87537091988156,319.27242581602366,236.12314540059378,179.90595697329366,252.24035608308623,324.960853115727,270.25370919881334,161.8926038575666,302.48813056379845,288.93414688427293,298.69584569732956,145.7753931750741,336.618694362018,234.89408753709193,,,10.48219584569739,212.14037833827882,,,,,,,,,,,,,,,,
labeled-data\Pil06_cropped\img101c7.png,,,,,,,,,,,,,,,,,,,,,294.02670623145406,155.76204005934704,340.4821958456974,240.14037833827882,237.1424332344214,211.6982418397625,263.6884272997033,343.4801409495549,186.89465875370917,206.9578857566765,152.76409495548955,346.3243545994065,148.97181008902072,194.6329599406527,78.81454005934711,306.5053635014836,125.27002967359044,180.41189169139454,64.59347181008894,251.51723293768538
labeled-data\Pil06_cropped\img101c8.png,270.679525222552,139.38518545994054,245.0816023738874,239.88073442136488,324.7195845697331,204.8020994065281,321.87537091988156,342.27242581602366,372.1231454005938,202.90595697329366,388.2403560830862,347.960853115727,,,,,,,,,100.02670623145406,150.76204005934704,146.4821958456974,235.14037833827882,43.14243323442139,206.6982418397625,69.68842729970328,338.4801409495549,,,,,,,,,,,,
labeled-data\Pil06_cropped\img101c9.png,347.679525222552,131.38518545994054,322.0816023738874,231.88073442136488,,,398.87537091988156,334.27242581602366,,,,,,,,,,,,,177.02670623145406,142.76204005934704,223.4821958456974,227.14037833827882,120.14243323442139,198.6982418397625,146.68842729970328,330.4801409495549,69.89465875370917,193.9578857566765,35.764094955489554,333.3243545994065,31.97181008902072,181.6329599406527,,,8.270029673590443,167.41189169139454,,
labeled-data\Pil06_cropped\img138c0.png,,,,,,,,,,,,,,,,,,,,,278.6632047477745,152.55432492581593,321.32640949554906,233.14037833827882,219.8827893175074,210.38666913946577,240.74035608308606,336.4801409495549,172.4792284866469,208.49052670623138,173.42729970326405,352.59735163204743,132.660237388724,193.321387240356,61.55489614243311,308.0380044510385,108.0103857566765,179.10031899109782,43.54154302670611,245.4653041543026
labeled-data\Pil06_cropped\img138c1.png,152.78338278931756,128.07361275964382,130.02967359050461,222.88073442136488,208.71958456973312,176.42524480712154,204.92729970326423,325.27242581602366,256.1231454005938,190.6463130563797,264.6557863501487,332.8569955489614,291.20178041543045,181.1656008902076,326.28041543026734,295.88221810089016,314.90356083086067,151.7753931750741,355.6706231454009,237.10180267062304,,,33.32640949554906,218.14037833827882,,,,,,,,,,,,,,,,
labeled-data\Pil06_cropped\img138c2.png,249.78338278931756,136.07361275964382,227.02967359050461,230.88073442136488,305.7195845697331,184.42524480712154,301.9272997032642,333.27242581602366,353.1231454005938,198.6463130563797,361.6557863501487,340.8569955489614,388.20178041543045,189.1656008902076,,,,,,,87.6632047477745,145.55432492581593,130.32640949554906,226.14037833827882,28.882789317507388,203.38666913946577,49.740356083086056,329.4801409495549,,,,,,,,,,,,
labeled-data\Pil06_cropped\img138c3.png,366.78338278931756,91.07361275964382,344.0296735905046,185.88073442136488,,,,,,,,,,,,,,,,,204.6632047477745,100.55432492581593,247.32640949554906,181.14037833827882,145.8827893175074,158.38666913946577,166.74035608308606,284.4801409495549,98.47922848664689,156.49052670623138,99.42729970326405,300.59735163204743,58.660237388724,141.321387240356,,,34.0103857566765,127.10031899109782,,
labeled-data\Pil06_cropped\img138c4.png,96.78338278931756,146.07361275964382,74.02967359050461,240.88073442136488,152.71958456973312,194.42524480712154,148.92729970326423,343.27242581602366,200.12314540059378,208.6463130563797,208.65578635014867,350.8569955489614,235.20178041543045,199.1656008902076,270.28041543026734,313.88221810089016,258.90356083086067,169.7753931750741,299.6706231454009,255.10180267062304,,,,,,,,,,,,,,,,,,,,
labeled-data\Pil06_cropped\img138c5.png,,,,,,,,,,,,,,,,,,,,,311.6632047477745,114.55432492581593,354.32640949554906,195.14037833827882,252.8827893175074,172.38666913946577,273.74035608308606,298.4801409495549,205.4792284866469,170.49052670623138,206.42729970326405,314.59735163204743,165.660237388724,155.321387240356,94.55489614243311,270.0380044510385,141.0103857566765,141.10031899109782,76.54154302670611,207.4653041543026
labeled-data\Pil06_cropped\img138c6.png,,,,,,,,,,,,,,,,,,,,,360.6632047477745,119.55432492581593,,,301.8827893175074,177.38666913946577,322.74035608308606,303.4801409495549,254.4792284866469,175.49052670623138,255.42729970326405,319.59735163204743,214.660237388724,160.321387240356,143.5548961424331,275.0380044510385,190.0103857566765,146.10031899109782,125.54154302670611,212.4653041543026
labeled-data\Pil06_cropped\img138c7.png,,,385.0296735905046,204.88073442136488,,,,,,,,,,,,,,,,,245.6632047477745,119.55432492581593,288.32640949554906,200.14037833827882,186.8827893175074,177.38666913946577,207.74035608308606,303.4801409495549,139.4792284866469,175.49052670623138,140.42729970326405,319.59735163204743,99.660237388724,160.321387240356,28.55489614243311,275.0380044510385,75.0103857566765,146.10031899109782,10.541543026706108,212.4653041543026
labeled-data\Pil06_cropped\img138c8.png,252.78338278931756,133.07361275964382,230.02967359050461,227.88073442136488,308.7195845697331,181.42524480712154,304.9272997032642,330.27242581602366,356.1231454005938,195.6463130563797,364.6557863501487,337.8569955489614,391.20178041543045,186.1656008902076,,,,,,,90.6632047477745,142.55432492581593,133.32640949554906,223.14037833827882,31.882789317507388,200.38666913946577,52.740356083086056,326.4801409495549,,,,,,,,,,,,
labeled-data\Pil06_cropped\img138c9.png,143.78338278931756,122.07361275964382,121.02967359050461,216.88073442136488,199.71958456973312,170.42524480712154,195.92729970326423,319.27242581602366,247.12314540059378,184.6463130563797,255.65578635014867,326.8569955489614,282.20178041543045,175.1656008902076,317.28041543026734,289.88221810089016,305.90356083086067,145.7753931750741,346.6706231454009,231.10180267062304,,,24.326409495549058,212.14037833827882,,,,,,,,,,,,,,,,
labeled-data\Pil06_cropped\img179c0.png,,,,,,,,,,,,,,,,,,,,,294.6112759643917,124.34660979228477,337.2744807121663,202.08844955489604,237.72700296735906,183.12702522255182,258.5845697329377,310.1685682492581,190.3234421364985,184.07509643916904,188.42729970326405,322.4934940652819,149.5563798219584,167.95788575667643,95.51632047477739,289.3110014836795,128.69881305637978,138.56767804154293,62.333827893175,212.51723293768538
labeled-data\Pil06_cropped\img179c1.png,373.5237388724038,95.71011127596427,346.97774480712184,190.51723293768538,,,,,,,,,,,,,,,,,207.61127596439172,102.34660979228477,250.27448071216628,180.08844955489604,150.72700296735906,161.12702522255182,171.58456973293772,288.1685682492581,103.3234421364985,162.07509643916904,101.42729970326405,300.4934940652819,62.55637982195839,145.95788575667643,8.516320474777388,267.3110014836795,41.69881305637978,116.56767804154293,,
labeled-data\Pil06_cropped\img179c2.png,311.5237388724038,135.71011127596427,284.97774480712184,230.51723293768538,367.4599406528191,185.95788575667643,357.0311572700298,329.1166394658753,,,,,,,,,,,,,145.61127596439172,142.34660979228477,188.27448071216628,220.08844955489604,88.72700296735906,201.12702522255182,109.58456973293772,328.1685682492581,41.3234421364985,202.07509643916904,39.427299703264055,340.4934940652819,0.5563798219583873,185.95788575667643,,,,,,
labeled-data\Pil06_cropped\img179c3.png,227.52373887240378,107.71011127596427,200.97774480712184,202.51723293768538,283.4599406528191,157.95788575667643,273.0311572700298,301.1166394658753,325.17507418397645,163.6463130563797,336.5519287833831,309.6492804154302,363.0979228486649,154.1656008902076,392.48813056379845,272.674502967359,387.74777448071245,127.61960682492571,,,61.61127596439172,114.34660979228477,104.27448071216628,192.08844955489604,4.727002967359056,173.12702522255182,25.584569732937723,300.1685682492581,,,,,,,,,,,,
labeled-data\Pil06_cropped\img179c4.png,380.5237388724038,129.71011127596427,353.97774480712184,224.51723293768538,,,,,,,,,,,,,,,,,214.61127596439172,136.34660979228477,257.2744807121663,214.08844955489604,157.72700296735906,195.12702522255182,178.58456973293772,322.1685682492581,110.3234421364985,196.07509643916904,108.42729970326405,334.4934940652819,69.55637982195839,179.95788575667643,15.516320474777388,301.3110014836795,48.69881305637978,150.56767804154293,,
labeled-data\Pil06_cropped\img179c5.png,291.5237388724038,93.71011127596427,264.97774480712184,188.51723293768538,347.4599406528191,143.95788575667643,337.0311572700298,287.1166394658753,389.17507418397645,149.6463130563797,,,,,,,,,,,125.61127596439172,100.34660979228477,168.27448071216628,178.08844955489604,68.72700296735906,159.12702522255182,89.58456973293772,286.1685682492581,21.3234421364985,160.07509643916904,19.427299703264055,298.4934940652819,,,,,,,,
labeled-data\Pil06_cropped\img179c6.png,214.52373887240378,154.71011127596427,187.97774480712184,249.51723293768538,270.4599406528191,204.95788575667643,260.0311572700298,348.1166394658753,312.17507418397645,210.6463130563797,323.5519287833831,356.6492804154302,350.0979228486649,201.1656008902076,379.48813056379845,319.674502967359,374.74777448071245,174.6196068249257,,,48.61127596439172,161.34660979228477,91.27448071216628,239.08844955489604,,,12.584569732937723,347.1685682492581,,,,,,,,,,,,
labeled-data\Pil06_cropped\img179c7.png,127.52373887240378,127.71011127596427,100.97774480712184,222.51723293768538,183.4599406528191,177.95788575667643,173.03115727002978,321.1166394658753,225.17507418397645,183.6463130563797,236.55192878338312,329.6492804154302,263.0979228486649,174.1656008902076,292.48813056379845,292.674502967359,287.74777448071245,147.6196068249257,322.82640949554934,233.89408753709193,,,4.27448071216628,212.08844955489604,,,,,,,,,,,,,,,,
labeled-data\Pil06_cropped\img179c8.png,283.5237388724038,102.71011127596427,256.97774480712184,197.51723293768538,339.4599406528191,152.95788575667643,329.0311572700298,296.1166394658753,381.17507418397645,158.6463130563797,392.5519287833831,304.6492804154302,,,,,,,,,117.61127596439172,109.34660979228477,160.27448071216628,187.08844955489604,60.727002967359056,168.12702522255182,81.58456973293772,295.1685682492581,13.3234421364985,169.07509643916904,11.427299703264055,307.4934940652819,,,,,,,,
labeled-data\Pil06_cropped\img179c9.png,89.52373887240378,113.71011127596427,62.97774480712184,208.51723293768538,145.4599406528191,163.95788575667643,135.03115727002978,307.1166394658753,187.17507418397645,169.6463130563797,198.55192878338312,315.6492804154302,225.0979228486649,160.1656008902076,254.48813056379845,278.674502967359,249.74777448071245,133.6196068249257,284.82640949554934,219.89408753709193,,,,,,,,,,,,,,,,,,,,
labeled-data\Pil06_cropped\img245c0.png,,,376.2373887240357,234.9326632047477,,,,,,,,,,,,,,,,,241.61127596439172,153.39853857566754,280.4821958456974,230.19230712166166,175.24629080118694,200.8020994065281,188.5192878338279,335.4282121661721,127.84272997032639,211.23088278931743,124.05044510385756,349.6492804154302,90.86795252225511,198.90595697329366,36.82789317507411,315.51871661721066,64.32195845697328,173.30803412462893,,
labeled-data\Pil06_cropped\img245c1.png,262.83531157270045,116.17747032640938,237.23738872403572,211.9326632047477,321.61572700296756,163.58103115726993,313.08308605341267,312.4282121661721,362.38278931750756,174.00981454005927,373.75964391691423,320.01278189910977,399.3575667655789,159.7887462908011,,,,,,,102.61127596439172,130.39853857566754,141.4821958456974,207.19230712166166,36.246290801186944,177.8020994065281,49.51928783382789,312.4282121661721,,,,,,,,,,,,
labeled-data\Pil06_cropped\img245c2.png,236.83531157270045,81.17747032640938,211.23738872403572,176.9326632047477,295.61572700296756,128.58103115726993,287.08308605341267,277.4282121661721,336.38278931750756,139.00981454005927,347.75964391691423,285.01278189910977,373.3575667655789,124.7887462908011,,,399.90356083086067,105.82732195845688,,,76.61127596439172,95.39853857566754,115.48219584569739,172.19230712166166,10.246290801186944,142.8020994065281,23.51928783382789,277.4282121661721,,,,,,,,,,,,
labeled-data\Pil06_cropped\img245c3.png,372.83531157270045,78.17747032640938,347.2373887240357,173.9326632047477,,,,,,,,,,,,,,,,,212.61127596439172,92.39853857566754,251.4821958456974,169.19230712166166,146.24629080118694,139.8020994065281,159.5192878338279,274.4282121661721,98.84272997032639,150.23088278931743,95.05044510385756,288.6492804154302,61.86795252225511,137.90595697329366,7.827893175074109,254.51871661721066,35.32195845697328,112.30803412462893,,
labeled-data\Pil06_cropped\img245c4.png,,,390.2373887240357,234.9326632047477,,,,,,,,,,,,,,,,,255.61127596439172,153.39853857566754,294.4821958456974,230.19230712166166,189.24629080118694,200.8020994065281,202.5192878338279,335.4282121661721,141.8427299703264,211.23088278931743,138.05044510385756,349.6492804154302,104.86795252225511,198.90595697329366,50.82789317507411,315.51871661721066,78.32195845697328,173.30803412462893,13.853115727002887,241.56916172106816
labeled-data\Pil06_cropped\img245c5.png,121.83531157270045,134.17747032640938,96.23738872403572,229.9326632047477,180.61572700296756,181.58103115726993,172.08308605341267,330.4282121661721,221.38278931750756,192.00981454005927,232.75964391691423,338.01278189910977,258.3575667655789,177.7887462908011,295.33234421365,302.93414688427293,284.90356083086067,158.82732195845688,321.878338278932,245.10180267062304,,,0.48219584569739027,225.19230712166166,,,,,,,,,,,,,,,,
labeled-data\Pil06_cropped\img245c6.png,,,,,,,,,,,,,,,,,,,,,311.6112759643917,125.39853857566754,350.4821958456974,202.19230712166166,245.24629080118694,172.8020994065281,258.5192878338279,307.4282121661721,197.8427299703264,183.23088278931743,194.05044510385756,321.6492804154302,160.8679525222551,170.90595697329366,106.82789317507411,287.51871661721066,134.32195845697328,145.30803412462893,69.85311572700289,213.56916172106816
labeled-data\Pil06_cropped\img245c7.png,155.83531157270045,97.17747032640938,130.23738872403572,192.9326632047477,214.61572700296756,144.58103115726993,206.08308605341267,293.4282121661721,255.38278931750756,155.00981454005927,266.75964391691423,301.01278189910977,292.3575667655789,140.7887462908011,329.33234421365,265.93414688427293,318.90356083086067,121.82732195845688,355.878338278932,208.10180267062304,,,34.48219584569739,188.19230712166166,,,,,,,,,,,,,,,,
labeled-data\Pil06_cropped\img245c8.png,,,,,,,,,,,,,,,,,,,,,287.6112759643917,127.39853857566754,326.4821958456974,204.19230712166166,221.24629080118694,174.8020994065281,234.5192878338279,309.4282121661721,173.8427299703264,185.23088278931743,170.05044510385756,323.6492804154302,136.8679525222551,172.90595697329366,82.82789317507411,289.51871661721066,110.32195845697328,147.30803412462893,45.85311572700289,215.56916172106816
labeled-data\Pil06_cropped\img245c9.png,,,,,,,,,,,,,,,,,,,,,336.6112759643917,126.39853857566754,375.4821958456974,203.19230712166166,270.24629080118694,173.8020994065281,283.5192878338279,308.4282121661721,222.8427299703264,184.23088278931743,219.05044510385756,322.6492804154302,185.8679525222551,171.90595697329366,131.8278931750741,288.51871661721066,159.32195845697328,146.30803412462893,94.85311572700289,214.56916172106816
labeled-data\Pil06_cropped\img250c0.png,257.7314540059349,127.86589762611266,232.13353115727017,220.77687685459932,314.61572700296756,176.21752967359038,307.0311572700298,320.3243545994065,358.22700296735934,178.11367210682482,366.75964391691423,322.2204970326409,395.20178041543045,164.84067507418388,,,,,,,94.6632047477745,129.76204005934704,140.1706231454006,209.40002225519277,28.298219584569722,183.8020994065281,37.77893175074183,313.687856083086,,,,,,,,,,,,
labeled-data\Pil06_cropped\img250c1.png,379.7314540059349,129.86589762611266,354.13353115727017,222.77687685459932,,,,,,,,,,,,,,,,,216.6632047477745,131.76204005934704,262.1706231454006,211.40002225519277,150.29821958456972,185.8020994065281,159.77893175074183,315.687856083086,105.73887240356083,184.85402818991088,100.99851632047478,335.59735163204743,66.86795252225517,176.321387240356,11.879821958456887,297.67450296735905,45.062314540059276,153.56767804154293,,
